store_id,store_namecol,store_menu,menu_price,store_address,store_x,store_y,store_tell,store_cate1,store_cate2,store_cate3,store_man,store_girl,store_near,store_open,store_info1,store_info2
1408,재마니김밥,자몽에이드(Grande),"5,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,1811-8786,,,,,,경복궁역4번 출구에서66m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷","커피와 음료, 김밥과 한식을 함께 즐길 수 있는 공간입니다."
1409,재마니김밥,레몬에이드(Grande),"5,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,1811-8786,,,,,,경복궁역4번 출구에서66m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷","커피와 음료, 김밥과 한식을 함께 즐길 수 있는 공간입니다."
1410,재마니김밥,한라봉패션후르츠에이드(Grande),"5,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,1811-8786,,,,,,경복궁역4번 출구에서66m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷","커피와 음료, 김밥과 한식을 함께 즐길 수 있는 공간입니다."
1411,재마니김밥,몬난이 찹쌀순대,"5,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,1811-8786,,,,,,경복궁역4번 출구에서66m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷","커피와 음료, 김밥과 한식을 함께 즐길 수 있는 공간입니다."
1412,재마니김밥,중식 군만두,"4,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,1811-8786,,,,,,경복궁역4번 출구에서66m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷","커피와 음료, 김밥과 한식을 함께 즐길 수 있는 공간입니다."
1413,재마니김밥,감자튀김,"3,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,1811-8786,,,,,,경복궁역4번 출구에서66m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷","커피와 음료, 김밥과 한식을 함께 즐길 수 있는 공간입니다."
1414,재마니김밥,양송이 크림 스프,"4,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,1811-8786,,,,,,경복궁역4번 출구에서66m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷","커피와 음료, 김밥과 한식을 함께 즐길 수 있는 공간입니다."
1415,재마니김밥,오징어튀김,"5,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,1811-8786,,,,,,경복궁역4번 출구에서66m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 주차, 포장, 배달, 예약, 무선 인터넷","커피와 음료, 김밥과 한식을 함께 즐길 수 있는 공간입니다."
1416,봉봉에그랩(Bonbon eggrap),유부치즈 봉봉,"3,500원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1417,봉봉에그랩(Bonbon eggrap),조이 봉봉,"3,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1418,봉봉에그랩(Bonbon eggrap),훈제치킨 에그랩,"6,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1419,봉봉에그랩(Bonbon eggrap),명란아보카도 에그랩,"6,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1420,봉봉에그랩(Bonbon eggrap),훈제치킨 에그누들,"8,900원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1421,봉봉에그랩(Bonbon eggrap),치즈라면,"5,500원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1422,봉봉에그랩(Bonbon eggrap),미숫가루 라떼,"3,500원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1423,봉봉에그랩(Bonbon eggrap),통라즈베리 주스,"6,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1424,봉봉에그랩(Bonbon eggrap),30년 로스팅 경력 아메리카노,"2,500원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1425,봉봉에그랩(Bonbon eggrap),매콤돈까스 봉봉,"4,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1426,봉봉에그랩(Bonbon eggrap),트러플 머쉬룸 스프,"4,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1427,봉봉에그랩(Bonbon eggrap),퇴근길떡볶이,"6,500원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1428,봉봉에그랩(Bonbon eggrap),플레인 봉봉,"3,000원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1429,봉봉에그랩(Bonbon eggrap),게살치즈 봉봉,"3,500원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1430,봉봉에그랩(Bonbon eggrap),베이컨 봉봉,"3,500원",서울 종로구 사직로 133-10 1층,197584.7424,452676.0887,02-730-4578,,,,,,경복궁역4번 출구에서64m,영업 중19:00에 라스트오더19시 0분에 라스트오더,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷","한국적인 따듯한 스낵과 음료를 제공하며, 편안히 아늑함을 느끼며 잠시 쉬어갈 수 있는 공간을 마련하였습니다."
1431,경복궁 남도식탁,녹두삼계탕,"20,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1432,경복궁 남도식탁,불고기 정식,"30,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1433,경복궁 남도식탁,보리굴비 정식,"30,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1434,경복궁 남도식탁,삼겹살,"18,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1435,경복궁 남도식탁,한우 차돌,"30,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1436,경복궁 남도식탁,갈치 정식,"30,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1437,경복궁 남도식탁,우럭포 정식,"30,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1438,경복궁 남도식탁,불고기 뚝배기,"20,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1439,경복궁 남도식탁,연포탕,"20,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1440,경복궁 남도식탁,추어탕,"15,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1441,경복궁 남도식탁,동태탕,"16,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1442,경복궁 남도식탁,굴국,"15,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1443,경복궁 남도식탁,홍어애탕,"18,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1444,경복궁 남도식탁,민어전,"50,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1445,경복궁 남도식탁,비빔밥,"13,000원",서울 종로구 사직로 137-11,197613.6069,452656.9402,0507-1343-1496,,,,,,경복궁역4번 출구에서124m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,,서산진국집이 4월 3일(월) 새롭게 경복궁 남도식탁으로 오픈합니다 :)
1446,사직터널 그집,돼지양념볶음,"23,000원",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1447,사직터널 그집,매콤육회무침(한정수량판매),"23,000원",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1448,사직터널 그집,그집어묵탕,"15,000원",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1449,사직터널 그집,갑오징어 숙회,"25,000원",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1450,사직터널 그집,치즈불까볶이,"12,000원",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1451,사직터널 그집,트러플짜볶이,"12,000원",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1452,사직터널 그집,시장녹두빈대떡,"12,000원",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1453,사직터널 그집,브리치즈구이,"15,000원",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1454,사직터널 그집,음식물반입 처리금,"5,000원",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1455,사직터널 그집,가게에 맥주 소주 없음,"3,500원",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1456,사직터널 그집,주류 반입,"20,000~30,000",서울 종로구 사직로 49-12,196830.9085,452370.4515,010-4655-8963,,,,,,독립문역3번 출구에서638m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 예약",-예약은 네이버 예약으로만 받습니다 -주차공간이 없습니다 *월~금 PM 17:00~23:00 *토~일 PM 16:00~23:00 *공휴일 휴식여부는 인스타로 공지 사직터널위에 위치한 뷰맛집 전통주점입니다 오셔서 다양한 전통주를 즐겨보세요 분위기 깡패! 친구 혹은 연인과 조용히 시간을 보낼 수 있는 가게입니다!
1457,나일(NYIL),Rosetta,"12,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1458,나일(NYIL),Damietta,"12,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1459,나일(NYIL),Cheonggye (Limited),"19,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1460,나일(NYIL),Mer The Spritz Tower,변동,서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1461,나일(NYIL),Sobek Taco,"8,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1462,나일(NYIL),Adige Spritz,"12,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1463,나일(NYIL),Piave Spritz,"9,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1464,나일(NYIL),Mi?o - Parga,"16,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1465,나일(NYIL),Mi?o - Ladra,"14,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1466,나일(NYIL),Mi?o - Tamoga,"15,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1467,나일(NYIL),Khepri Carbonara,"20,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1468,나일(NYIL),Ra Pasta,"23,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1469,나일(NYIL),Han,"20,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
1470,나일(NYIL),Mississippi,"22,000원",서울 종로구 사직로 99,197263.1079,452665.3421,02-3210-0082,,,,,,경복궁역1번 출구에서216m,영업 중01:45에 라스트오더1시 45분에 라스트오더,"예약, 무선 인터넷, 반려동물 동반","서촌과 경복궁을 방문한 전세계인들에게 특별하고 예술적인 경험을 제공하는 모던 칵테일 바입니다. We are a destination for cocktail enthusiasts from around the globe, offering a constantly evolving signature menu and art that uniquely blend classic techniques with Korean traditional culture to creat a unique experience."
