store_id,store_namecol,store_menu,menu_price,store_address,store_x,store_y,store_tell,store_cate1,store_cate2,store_cate3,store_man,store_girl,store_near,store_open,store_info1,store_info2
86,아로포(ALOPHO),양지 쌀국수,"8,500원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
87,아로포(ALOPHO),차돌 쌀국수,"10,900원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
88,아로포(ALOPHO),소고기 팟타이,"9,500원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
89,아로포(ALOPHO),전통 분짜,"13,900원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
90,아로포(ALOPHO),월남쌈,"26,900원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
91,아로포(ALOPHO),네쌈 세트 ( nem lui ),"18,000원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
92,아로포(ALOPHO),갈비 매운 덮밥,"11,000원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
93,아로포(ALOPHO),돼지 갈비 덮밥,"10,000원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
94,아로포(ALOPHO),썸머롤,"5,000원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
95,아로포(ALOPHO),넴( 튀김 만두 ),"5,900원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
96,아로포(ALOPHO),얼큰 우동 ( bun bo hue ),"10,000원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
97,아로포(ALOPHO),곱창 특별 쌀국수,"13,000원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
98,아로포(ALOPHO),닭고기 쌀국수,"9,000원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
99,아로포(ALOPHO),분지우,"9,000원",서울 종로구 대학로11길 46 2층,199886.7549,453370.157,0507-1347-0789,,,,42%,58,혜화역4번 출구에서248m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분",Alo pho ( 아로포) 입니다 쌀국수는 소 사골으로 24시간 계속 끓이는 육수입니다.. 음식은 맛이 베 트남 전통 똑같은 음식입니다..
100,오제도바,월간가배,"9,500원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
101,오제도바,주인장커피(콜롬비아 무산소 프로세싱),"9,500원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
102,오제도바,내일이 휴일이라면(에디오피아 하루),"6,500원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
103,오제도바,외딴섬(Iced),"9,000원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
104,오제도바,비엔나커피(Hot/Iced),"7,000원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
105,오제도바,피스타치오 비엔나커피(Iced),"7,000원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
106,오제도바,네모치즈케이크,"7,000원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
107,오제도바,주인장와인(레드/화이트),"9,000원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
108,오제도바,익선동(브라질),"6,500원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
109,오제도바,모던보이(콜롬비아),"6,500원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
110,오제도바,농부의꿈(케냐 기칸다 AA TOP),"6,500원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
111,오제도바,숙면커피(콜롬비아 디카페인),"6,500원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
112,오제도바,커피의전당(하와이 코나),"15,000원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
113,오제도바,바다,"9,000원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
114,오제도바,보리미숫가루,"8,000원",서울 종로구 대학로1길 31 1층,199976.8275,452170.3781,010-2351-9380,,,,43%,57,종로5가역1번 출구에서171m,영업 중23:00에 영업 종료23시 0분에 영업 종료,"포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",구 오제도 카페입니다.
115,반수우안(VAN XUAN),분따우맘똠(1~2),"11,900원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
116,반수우안(VAN XUAN),분따우맘똠(오리구이 4분의1 마리),"25,500원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
117,반수우안(VAN XUAN),하노이 분짜(1~2),"11,900원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
118,반수우안(VAN XUAN),하노이 분짜(오리구이 4분의1 마리 추가),"25,900원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
119,반수우안(VAN XUAN),소고기볶음밥,"10,900원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
120,반수우안(VAN XUAN),갯가재 볶음/BE BE XAO SA OT,"25,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
121,반수우안(VAN XUAN),마늘과 모닝글로리 볶음/RAUMUONGXAOTOI,"10,500원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
122,반수우안(VAN XUAN),소고기와셀러리볶음/BO XAO CAN TAY,"18,900원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
123,반수우안(VAN XUAN),소고기와 모닝글로리 볶음/RAU MUONG XAO BO,"16,500원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
124,반수우안(VAN XUAN),오징어와 마늘볶음/MUCCHAYTOI,"18,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
125,반수우안(VAN XUAN),전통 통오리구이(L),"47,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
126,반수우안(VAN XUAN),전통 통오리구이(S),"26,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
127,반수우안(VAN XUAN),매달 닭발 튀김/chan ga chua cay,"16,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
128,반수우안(VAN XUAN),닭고기와 레몬그라스 볶음/GA XAO SA OT,"23,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
129,반수우안(VAN XUAN),닭고기와 죽순 볶음/GA XAO MANG,"17,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
130,반수우안(VAN XUAN),베트남 닭 뿌링/GA RANG MUOI,"23,900원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
131,반수우안(VAN XUAN),베트남 닭발 뿌링/CHAN GA RANG MUOI,"15,900원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
132,반수우안(VAN XUAN),말린 소괴/Bo kho,"13,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
133,반수우안(VAN XUAN),말린 하룽베이오징어 구이/ muc kho nuing,"16,500원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
134,반수우안(VAN XUAN),땅콩 볶음/ lac rang,"8,500원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
135,반수우안(VAN XUAN),옥수수 튀김/ ngo chien,"7,500원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
136,반수우안(VAN XUAN),두부 튀김/ dau RAN,"8,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
137,반수우안(VAN XUAN),Pho bo vit quay/ 오쌀구수(1/4 마리 오리구이),"23,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
138,반수우안(VAN XUAN),Bun cha+vit quay/분짜와 오리구이(1~2인분),"24,500원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
139,반수우안(VAN XUAN),Bundaumamtom+vit / 분따우와 오리구이(1~2),"24,500원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
140,반수우안(VAN XUAN),Com thit rang+vit/삼겹살덮밥+오리구이(1~2),"23,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
141,반수우안(VAN XUAN),Com tom rim+vitquay/새우덮밥+오리구이(1~2),"23,000원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
142,반수우안(VAN XUAN),nuoc soda man,"4,500원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
143,반수우안(VAN XUAN),콜라 355ml(355ml),"2,500원",서울 종로구 대학로8가길 79 2층,200243.3273,453354.5574,0507-1326-9673,,,,,,혜화역1번 출구에서195m,영업 중00:50에 라스트오더0시 50분에 라스트오더,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",베트남 현지 느낌 그대로 살린 반수웅안
144,자미더홍(Jami the Hong),자미s 시그니처 마카로니 수프,"10,500원",서울 종로구 동숭길 129 자미더홍,200198.0131,453462.5031,0507-1379-0696,,,,44%,56,혜화역1번 출구에서128m,영업 중01:00에 라스트오더1시 0분에 라스트오더,"단체 이용 가능, 포장, 남/녀 화장실 구분","Jami the Hong은 올데이 홍콩 브런치 다이너,주 점으로 국내에서 쉽게 접할 수 없었던 로컬 홍콩 메뉴와 분위기를 흠뻑 느낄 수 있는 브랜..."
145,자미더홍(Jami the Hong),토마토 토푸 수프,"8,500원",서울 종로구 동숭길 129 자미더홍,200198.0131,453462.5031,0507-1379-0696,,,,44%,56,혜화역1번 출구에서128m,영업 중01:00에 라스트오더1시 0분에 라스트오더,"단체 이용 가능, 포장, 남/녀 화장실 구분","Jami the Hong은 올데이 홍콩 브런치 다이너,주 점으로 국내에서 쉽게 접할 수 없었던 로컬 홍콩 메뉴와 분위기를 흠뻑 느낄 수 있는 브랜..."
146,자미더홍(Jami the Hong),에그드롭 수프,"8,500원",서울 종로구 동숭길 129 자미더홍,200198.0131,453462.5031,0507-1379-0696,,,,44%,56,혜화역1번 출구에서128m,영업 중01:00에 라스트오더1시 0분에 라스트오더,"단체 이용 가능, 포장, 남/녀 화장실 구분","Jami the Hong은 올데이 홍콩 브런치 다이너,주 점으로 국내에서 쉽게 접할 수 없었던 로컬 홍콩 메뉴와 분위기를 흠뻑 느낄 수 있는 브랜..."
147,자미더홍(Jami the Hong),홍키동키 마파두부 덮밥,"13,000원",서울 종로구 동숭길 129 자미더홍,200198.0131,453462.5031,0507-1379-0696,,,,44%,56,혜화역1번 출구에서128m,영업 중01:00에 라스트오더1시 0분에 라스트오더,"단체 이용 가능, 포장, 남/녀 화장실 구분","Jami the Hong은 올데이 홍콩 브런치 다이너,주 점으로 국내에서 쉽게 접할 수 없었던 로컬 홍콩 메뉴와 분위기를 흠뻑 느낄 수 있는 브랜..."
148,자미더홍(Jami the Hong),마라 홍콩 사우나,"11,900원",서울 종로구 동숭길 129 자미더홍,200198.0131,453462.5031,0507-1379-0696,,,,44%,56,혜화역1번 출구에서128m,영업 중01:00에 라스트오더1시 0분에 라스트오더,"단체 이용 가능, 포장, 남/녀 화장실 구분","Jami the Hong은 올데이 홍콩 브런치 다이너,주 점으로 국내에서 쉽게 접할 수 없었던 로컬 홍콩 메뉴와 분위기를 흠뻑 느낄 수 있는 브랜..."
149,자미더홍(Jami the Hong),홍콩 야시장 토스트,"8,500원",서울 종로구 동숭길 129 자미더홍,200198.0131,453462.5031,0507-1379-0696,,,,44%,56,혜화역1번 출구에서128m,영업 중01:00에 라스트오더1시 0분에 라스트오더,"단체 이용 가능, 포장, 남/녀 화장실 구분","Jami the Hong은 올데이 홍콩 브런치 다이너,주 점으로 국내에서 쉽게 접할 수 없었던 로컬 홍콩 메뉴와 분위기를 흠뻑 느낄 수 있는 브랜..."
150,자미더홍(Jami the Hong),홍골리안 비프,"19,000원",서울 종로구 동숭길 129 자미더홍,200198.0131,453462.5031,0507-1379-0696,,,,44%,56,혜화역1번 출구에서128m,영업 중01:00에 라스트오더1시 0분에 라스트오더,"단체 이용 가능, 포장, 남/녀 화장실 구분","Jami the Hong은 올데이 홍콩 브런치 다이너,주 점으로 국내에서 쉽게 접할 수 없었던 로컬 홍콩 메뉴와 분위기를 흠뻑 느낄 수 있는 브랜..."
151,자미더홍(Jami the Hong),스윗 앤 사우어 포크,"17,500원",서울 종로구 동숭길 129 자미더홍,200198.0131,453462.5031,0507-1379-0696,,,,44%,56,혜화역1번 출구에서128m,영업 중01:00에 라스트오더1시 0분에 라스트오더,"단체 이용 가능, 포장, 남/녀 화장실 구분","Jami the Hong은 올데이 홍콩 브런치 다이너,주 점으로 국내에서 쉽게 접할 수 없었던 로컬 홍콩 메뉴와 분위기를 흠뻑 느낄 수 있는 브랜..."
152,자미더홍(Jami the Hong),대롱볶음,"13,500원",서울 종로구 동숭길 129 자미더홍,200198.0131,453462.5031,0507-1379-0696,,,,44%,56,혜화역1번 출구에서128m,영업 중01:00에 라스트오더1시 0분에 라스트오더,"단체 이용 가능, 포장, 남/녀 화장실 구분","Jami the Hong은 올데이 홍콩 브런치 다이너,주 점으로 국내에서 쉽게 접할 수 없었던 로컬 홍콩 메뉴와 분위기를 흠뻑 느낄 수 있는 브랜..."
153,자미더홍(Jami the Hong),토마토 계란볶음,"11,500원",서울 종로구 동숭길 129 자미더홍,200198.0131,453462.5031,0507-1379-0696,,,,44%,56,혜화역1번 출구에서128m,영업 중01:00에 라스트오더1시 0분에 라스트오더,"단체 이용 가능, 포장, 남/녀 화장실 구분","Jami the Hong은 올데이 홍콩 브런치 다이너,주 점으로 국내에서 쉽게 접할 수 없었던 로컬 홍콩 메뉴와 분위기를 흠뻑 느낄 수 있는 브랜..."
