store_id,store_namecol,store_menu,menu_price,store_address,store_x,store_y,store_tell,store_cate1,store_cate2,store_cate3,store_man,store_girl,store_near,store_open,store_info1,store_info2
659,다완화,양꼬치(10꼬치),"10,000원",서울 종로구 종로 19 르메이에르 종로타운 지하1층 105-3호,198150.3004,452019.2126,0507-1427-6703,,,,,,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","* 다완화(종로점)는 직장, 동호회, 동창회 등 모임에 최적인 회식 코스 요리를 전문으로 하는 건강 특식 음식점으로 착한가격 지향합니다. * 세트 와 코스 메뉴는 건강 특식으로서 손색이 없습니다. * 회식 및 모임 시 다완화의 코스 메뉴는 최적 만족을 드릴 것입니다. * 코스 메뉴는 저녁, 3인 이상, 예약 필수, 1인 소주 1병 제공입니다. * 모임 회의 등으로 대관이 가능합니다. * 모임 회식 예약 및 대관 등 문의 전화 : 010-7184-3275"
660,다완화,삼겹살야채볶음,"9,000원",서울 종로구 종로 19 르메이에르 종로타운 지하1층 105-3호,198150.3004,452019.2126,0507-1427-6703,,,,,,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","* 다완화(종로점)는 직장, 동호회, 동창회 등 모임에 최적인 회식 코스 요리를 전문으로 하는 건강 특식 음식점으로 착한가격 지향합니다. * 세트 와 코스 메뉴는 건강 특식으로서 손색이 없습니다. * 회식 및 모임 시 다완화의 코스 메뉴는 최적 만족을 드릴 것입니다. * 코스 메뉴는 저녁, 3인 이상, 예약 필수, 1인 소주 1병 제공입니다. * 모임 회의 등으로 대관이 가능합니다. * 모임 회식 예약 및 대관 등 문의 전화 : 010-7184-3275"
661,다완화,삼겹살양념볶음,"9,000원",서울 종로구 종로 19 르메이에르 종로타운 지하1층 105-3호,198150.3004,452019.2126,0507-1427-6703,,,,,,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","* 다완화(종로점)는 직장, 동호회, 동창회 등 모임에 최적인 회식 코스 요리를 전문으로 하는 건강 특식 음식점으로 착한가격 지향합니다. * 세트 와 코스 메뉴는 건강 특식으로서 손색이 없습니다. * 회식 및 모임 시 다완화의 코스 메뉴는 최적 만족을 드릴 것입니다. * 코스 메뉴는 저녁, 3인 이상, 예약 필수, 1인 소주 1병 제공입니다. * 모임 회의 등으로 대관이 가능합니다. * 모임 회식 예약 및 대관 등 문의 전화 : 010-7184-3275"
662,다완화,소고기야채전골,"20,000원",서울 종로구 종로 19 르메이에르 종로타운 지하1층 105-3호,198150.3004,452019.2126,0507-1427-6703,,,,,,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","* 다완화(종로점)는 직장, 동호회, 동창회 등 모임에 최적인 회식 코스 요리를 전문으로 하는 건강 특식 음식점으로 착한가격 지향합니다. * 세트 와 코스 메뉴는 건강 특식으로서 손색이 없습니다. * 회식 및 모임 시 다완화의 코스 메뉴는 최적 만족을 드릴 것입니다. * 코스 메뉴는 저녁, 3인 이상, 예약 필수, 1인 소주 1병 제공입니다. * 모임 회의 등으로 대관이 가능합니다. * 모임 회식 예약 및 대관 등 문의 전화 : 010-7184-3275"
663,다완화,삼겹살야채볶음+ 분면(세트),"11,000원",서울 종로구 종로 19 르메이에르 종로타운 지하1층 105-3호,198150.3004,452019.2126,0507-1427-6703,,,,,,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","* 다완화(종로점)는 직장, 동호회, 동창회 등 모임에 최적인 회식 코스 요리를 전문으로 하는 건강 특식 음식점으로 착한가격 지향합니다. * 세트 와 코스 메뉴는 건강 특식으로서 손색이 없습니다. * 회식 및 모임 시 다완화의 코스 메뉴는 최적 만족을 드릴 것입니다. * 코스 메뉴는 저녁, 3인 이상, 예약 필수, 1인 소주 1병 제공입니다. * 모임 회의 등으로 대관이 가능합니다. * 모임 회식 예약 및 대관 등 문의 전화 : 010-7184-3275"
664,다완화,양꼬치(5꼬치) + 분면(세트),"11,000원",서울 종로구 종로 19 르메이에르 종로타운 지하1층 105-3호,198150.3004,452019.2126,0507-1427-6703,,,,,,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","* 다완화(종로점)는 직장, 동호회, 동창회 등 모임에 최적인 회식 코스 요리를 전문으로 하는 건강 특식 음식점으로 착한가격 지향합니다. * 세트 와 코스 메뉴는 건강 특식으로서 손색이 없습니다. * 회식 및 모임 시 다완화의 코스 메뉴는 최적 만족을 드릴 것입니다. * 코스 메뉴는 저녁, 3인 이상, 예약 필수, 1인 소주 1병 제공입니다. * 모임 회의 등으로 대관이 가능합니다. * 모임 회식 예약 및 대관 등 문의 전화 : 010-7184-3275"
665,다완화,삼겹살양념볶음 + 분면(세트),"11,000원",서울 종로구 종로 19 르메이에르 종로타운 지하1층 105-3호,198150.3004,452019.2126,0507-1427-6703,,,,,,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","* 다완화(종로점)는 직장, 동호회, 동창회 등 모임에 최적인 회식 코스 요리를 전문으로 하는 건강 특식 음식점으로 착한가격 지향합니다. * 세트 와 코스 메뉴는 건강 특식으로서 손색이 없습니다. * 회식 및 모임 시 다완화의 코스 메뉴는 최적 만족을 드릴 것입니다. * 코스 메뉴는 저녁, 3인 이상, 예약 필수, 1인 소주 1병 제공입니다. * 모임 회의 등으로 대관이 가능합니다. * 모임 회식 예약 및 대관 등 문의 전화 : 010-7184-3275"
666,다완화,코스4,"30,000원",서울 종로구 종로 19 르메이에르 종로타운 지하1층 105-3호,198150.3004,452019.2126,0507-1427-6703,,,,,,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","* 다완화(종로점)는 직장, 동호회, 동창회 등 모임에 최적인 회식 코스 요리를 전문으로 하는 건강 특식 음식점으로 착한가격 지향합니다. * 세트 와 코스 메뉴는 건강 특식으로서 손색이 없습니다. * 회식 및 모임 시 다완화의 코스 메뉴는 최적 만족을 드릴 것입니다. * 코스 메뉴는 저녁, 3인 이상, 예약 필수, 1인 소주 1병 제공입니다. * 모임 회의 등으로 대관이 가능합니다. * 모임 회식 예약 및 대관 등 문의 전화 : 010-7184-3275"
667,다완화,코스5,"30,000원",서울 종로구 종로 19 르메이에르 종로타운 지하1층 105-3호,198150.3004,452019.2126,0507-1427-6703,,,,,,종각역1번 출구에서236m,오늘 휴무10/07 휴무10/07 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분","* 다완화(종로점)는 직장, 동호회, 동창회 등 모임에 최적인 회식 코스 요리를 전문으로 하는 건강 특식 음식점으로 착한가격 지향합니다. * 세트 와 코스 메뉴는 건강 특식으로서 손색이 없습니다. * 회식 및 모임 시 다완화의 코스 메뉴는 최적 만족을 드릴 것입니다. * 코스 메뉴는 저녁, 3인 이상, 예약 필수, 1인 소주 1병 제공입니다. * 모임 회의 등으로 대관이 가능합니다. * 모임 회식 예약 및 대관 등 문의 전화 : 010-7184-3275"
668,ERROR,이웃집식당,,,,,,,,,,,,,,
669,한라참치동대문점,참치회 선,"35,000원",서울 성북구 장월로1길 96,200600.7866,452125.0978,0507-1460-8337,,,,,,상월곡역1번 출구에서344m,영업 중01:00에 영업 종료1시 0분에 영업 종료,"포장, 배달, 예약",월곡역 에서 300m 동덕여대 참치회 맛집. 맛보러오세요.
670,수유리우동 동묘점,수유김밥,"3,500원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
671,수유리우동 동묘점,스팸김밥,"4,500원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
672,수유리우동 동묘점,치즈김밥,"4,000원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
673,수유리우동 동묘점,비빔국수,"6,000원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
674,수유리우동 동묘점,물만두,"2,500원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
675,수유리우동 동묘점,참치김밥,"4,500원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
676,수유리우동 동묘점,잔치국수,"6,000원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
677,수유리우동 동묘점,열무국수,"7,000원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
678,수유리우동 동묘점,열무비빔밥,"7,000원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
679,수유리우동 동묘점,갈비만두,"3,500원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
680,수유리우동 동묘점,우동,"5,000원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
681,수유리우동 동묘점,얼큰우동,"6,000원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
682,수유리우동 동묘점,가락국수,"6,000원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
683,수유리우동 동묘점,어묵우동,"6,000원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
684,수유리우동 동묘점,쫄면,"6,000원",서울 종로구 종로 353-1,201419.1489,452360.6339,02-743-3395,,,,,,6동묘앞역1번 출구에서58m,곧 영업 종료18:30에 영업 종료18시 30분에 영업 종료,,
685,ERROR,빵& 빵,,,,,,,,,,,,,,
686,얌샘김밥 종로YMCA점,얌샘김밥,"3,800원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
687,얌샘김밥 종로YMCA점,참치샐러드김밥,"4,800원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
688,얌샘김밥 종로YMCA점,진미오징어채김밥,"4,800원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
689,얌샘김밥 종로YMCA점,돈까스김밥,"5,300원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
690,얌샘김밥 종로YMCA점,날치알톡톡김밥,"5,300원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
691,얌샘김밥 종로YMCA점,모다기,"9,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
692,얌샘김밥 종로YMCA점,라돈모다기,"9,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
693,얌샘김밥 종로YMCA점,비빔모다기,"9,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
694,얌샘김밥 종로YMCA점,떡볶이,"5,000원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
695,얌샘김밥 종로YMCA점,유부우동,"5,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
696,얌샘김밥 종로YMCA점,비빔쫄면,"7,000원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
697,얌샘김밥 종로YMCA점,물쫄면,"7,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
698,얌샘김밥 종로YMCA점,치킨마요덮밥,"7,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
699,얌샘김밥 종로YMCA점,생등심돈까스,"8,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
700,얌샘김밥 종로YMCA점,치즈돈까스,"10,000원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
701,얌샘김밥 종로YMCA점,오므라이스,"8,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
702,얌샘김밥 종로YMCA점,돈까스김치오므라이스,"9,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
703,얌샘김밥 종로YMCA점,떡만둣국,"8,000원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
704,얌샘김밥 종로YMCA점,소고기육개장,"9,000원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
705,얌샘김밥 종로YMCA점,물쫄면+돈까스,"9,000원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
706,얌샘김밥 종로YMCA점,비빔쫄면+돈까스,"8,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
707,얌샘김밥 종로YMCA점,꼬치어묵우동,"6,000원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
708,얌샘김밥 종로YMCA점,야채튀김우동,"6,000원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
709,얌샘김밥 종로YMCA점,새우튀김우동,"6,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
710,얌샘김밥 종로YMCA점,어묵탕,"5,500원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
711,얌샘김밥 종로YMCA점,모둠튀김,"6,000원",서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
712,얌샘김밥 종로YMCA점,체다치즈,500원,서울 종로구 종로 69 YMCA빌딩 1층,198630.7963,452035.4126,02-720-3378,,,,,,종각역3번 출구에서98m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달",맛있게드시고 좋은하루 되세요^^ 감사합니다
713,ERROR,양가집,,,,,,,,,,,,,,
714,오고또포차,막회 大,"53,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
715,오고또포차,막회 中,"43,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
716,오고또포차,통골뱅이,"38,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
717,오고또포차,오징어숙회,"15,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
718,오고또포차,먹태구이,"15,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
719,오고또포차,해물파전,"15,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
720,오고또포차,계란말이,"10,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
721,오고또포차,부추전,"8,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
722,오고또포차,골뱅이탕,"38,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
723,오고또포차,해물라면,"10,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
724,오고또포차,번데기탕,"7,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
725,오고또포차,구룡포과메기,변동,서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
726,오고또포차,오뎅탕,"15,000원",서울 종로구 종로16길 34 국제빌딩,198930.3519,451815.6376,02-2267-3585,,,,,,35종로3가역15번 출구에서422m,영업 중22:40에 영업 종료22시 40분에 영업 종료,,
727,ERROR,유영식당,,,,,,,,,,,,,,
728,31길 종로 고깃집,소고기무한리필,"27,000원",서울 종로구 종로31길 21,199893.6699,452177.2483,02-744-7188,,,,,,종로5가역1번 출구에서240m,영업 중22:00에 영업 종료22시 0분에 영업 종료,,
729,31길 종로 고깃집,돼지고기무한리필,"18,000원",서울 종로구 종로31길 21,199893.6699,452177.2483,02-744-7188,,,,,,종로5가역1번 출구에서240m,영업 중22:00에 영업 종료22시 0분에 영업 종료,,
730,31길 종로 고깃집,프라임등심,"22,000원",서울 종로구 종로31길 21,199893.6699,452177.2483,02-744-7188,,,,,,종로5가역1번 출구에서240m,영업 중22:00에 영업 종료22시 0분에 영업 종료,,
731,31길 종로 고깃집,차돌박이,"18,000원",서울 종로구 종로31길 21,199893.6699,452177.2483,02-744-7188,,,,,,종로5가역1번 출구에서240m,영업 중22:00에 영업 종료22시 0분에 영업 종료,,
732,31길 종로 고깃집,우삼겹,"18,000원",서울 종로구 종로31길 21,199893.6699,452177.2483,02-744-7188,,,,,,종로5가역1번 출구에서240m,영업 중22:00에 영업 종료22시 0분에 영업 종료,,
733,31길 종로 고깃집,삼겹살,"16,000원",서울 종로구 종로31길 21,199893.6699,452177.2483,02-744-7188,,,,,,종로5가역1번 출구에서240m,영업 중22:00에 영업 종료22시 0분에 영업 종료,,
734,31길 종로 고깃집,목살,"16,000원",서울 종로구 종로31길 21,199893.6699,452177.2483,02-744-7188,,,,,,종로5가역1번 출구에서240m,영업 중22:00에 영업 종료22시 0분에 영업 종료,,
735,컴포즈커피 혜화경찰서점,패스오더전용 100원 아메리카노,100원,서울 종로구 종로31길 30,199890.4566,452214.4338,0507-1856-7647,,,,,,종로5가역1번 출구에서271m,영업 종료내일 휴무내일 휴무,,저희 매장은 패스오더 앱으로 편하게 주문이 가능한 매장입니다! 앱으로 미리 주문하고 방문 후 기다리지 않는 VIP 경험을 가져보세요!
736,컴포즈커피 혜화경찰서점,아메리카노,"1,500원",서울 종로구 종로31길 30,199890.4566,452214.4338,0507-1856-7647,,,,,,종로5가역1번 출구에서271m,영업 종료내일 휴무내일 휴무,,저희 매장은 패스오더 앱으로 편하게 주문이 가능한 매장입니다! 앱으로 미리 주문하고 방문 후 기다리지 않는 VIP 경험을 가져보세요!
737,계동치킨 종로5가점,한마리치킨,"18,000원",서울 종로구 종로31길 4,199954.6304,452113.7347,0507-1334-9808,,,,,,종로5가역1번 출구에서157m,영업 중01:00에 영업 종료1시 0분에 영업 종료,,
738,계동치킨 종로5가점,순살치킨,"20,000원",서울 종로구 종로31길 4,199954.6304,452113.7347,0507-1334-9808,,,,,,종로5가역1번 출구에서157m,영업 중01:00에 영업 종료1시 0분에 영업 종료,,
739,계동치킨 종로5가점,과일치킨,"26,000원",서울 종로구 종로31길 4,199954.6304,452113.7347,0507-1334-9808,,,,,,종로5가역1번 출구에서157m,영업 중01:00에 영업 종료1시 0분에 영업 종료,,
740,계동치킨 종로5가점,다리+날개 치킨,"20,000원",서울 종로구 종로31길 4,199954.6304,452113.7347,0507-1334-9808,,,,,,종로5가역1번 출구에서157m,영업 중01:00에 영업 종료1시 0분에 영업 종료,,
741,계동치킨 종로5가점,다리치킨,"20,000원",서울 종로구 종로31길 4,199954.6304,452113.7347,0507-1334-9808,,,,,,종로5가역1번 출구에서157m,영업 중01:00에 영업 종료1시 0분에 영업 종료,,
742,계동치킨 종로5가점,날개치킨,"20,000원",서울 종로구 종로31길 4,199954.6304,452113.7347,0507-1334-9808,,,,,,종로5가역1번 출구에서157m,영업 중01:00에 영업 종료1시 0분에 영업 종료,,
743,더 우리곱창,야채곱창,"12,000원",서울 종로구 종로36나길 9,200321.8033,451991.87,0507-1358-8125,,,,,,종로5가역5번 출구에서276m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"단체 이용 가능, 포장, 배달",앞에 3호점 옆에 2호점은 저희 매장과 관련이 없습니다. 택배주문 전국어디서나 5만원이상 주문시 배송비는 무료
744,더 우리곱창,양념(알)곱창,"12,000원",서울 종로구 종로36나길 9,200321.8033,451991.87,0507-1358-8125,,,,,,종로5가역5번 출구에서276m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"단체 이용 가능, 포장, 배달",앞에 3호점 옆에 2호점은 저희 매장과 관련이 없습니다. 택배주문 전국어디서나 5만원이상 주문시 배송비는 무료
745,더 우리곱창,곱창소금구이,"12,000원",서울 종로구 종로36나길 9,200321.8033,451991.87,0507-1358-8125,,,,,,종로5가역5번 출구에서276m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"단체 이용 가능, 포장, 배달",앞에 3호점 옆에 2호점은 저희 매장과 관련이 없습니다. 택배주문 전국어디서나 5만원이상 주문시 배송비는 무료
746,더 우리곱창,막창양념구이,"15,000원",서울 종로구 종로36나길 9,200321.8033,451991.87,0507-1358-8125,,,,,,종로5가역5번 출구에서276m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"단체 이용 가능, 포장, 배달",앞에 3호점 옆에 2호점은 저희 매장과 관련이 없습니다. 택배주문 전국어디서나 5만원이상 주문시 배송비는 무료
